plant_id,company_id,TYPE,CAPACITY,name,carbon_2000,carbon_2007,carbon_nextdecade,energy_2000,energy_2007,energy_nextdecade,intensity_2000,intensity_2007,intensity_nextdecade,perc_cap,country,iso3,state,city_name,latitude,longitude
51132,ERGON ENERGY CORP LTD,0,0,YORKE ISLAND,115,134,159,124,147,176,1852,1826,1797,Oceania,Australia,AUS,Queensland,0,0,0
8965,ERGON ENERGY CORP LTD,0,0,COCONUT ISLAND,77,90,108,125,141,162,1227,1275,1332,Oceania,Australia,AUS,Queensland,Coconut Island,0,0
17022,POWER AND WATER CORP,0,0,HARTS RANGE,113,128,146,122,140,161,1854,1833,1811,Oceania,Australia,AUS,Northern Territory,Harts Range,0,0
50581,DUMARESQ SHIRE COUNCIL,0,0,YARANDOO ENV CENTRE,161,181,197,123,139,153,2626,2599,2578,Oceania,Australia,AUS,New South Wales,Ebor,-30.4,152.35
29962,ERGON ENERGY CORP LTD,0,0,MURRAY ISLAND,106,127,155,114,138,172,1866,1835,1802,Oceania,Australia,AUS,Queensland,0,0,0
38614,ERGON ENERGY CORP LTD,0,0,SAIBAI ISLAND,106,127,155,114,138,172,1866,1835,1802,Oceania,Australia,AUS,Queensland,0,0,0
50452,ERGON ENERGY CORP LTD,0,0,YAM ISLAND,106,127,155,114,138,172,1866,1835,1802,Oceania,Australia,AUS,Queensland,0,0,0
31614,NORTH KEPPEL ISLAND EEC,0,0,NORTH KEPPEL EEC,0,0,0,0,137,137,0,0,0,Oceania,Australia,AUS,Queensland,North Keppel Is via Yeppoon,0,0
10248,ERGON ENERGY CORP LTD,0,0,DARNLEY ISLAND,101,123,152,108,133,169,1875,1841,1804,Oceania,Australia,AUS,Queensland,0,0,0
4859,BLACKTOWN HOSPITAL,0,0,BLACKTOWN HOSPITAL,0,135,148,0,132,145,0,2057,2043,Oceania,Australia,AUS,New South Wales,Blacktown,-33.76667,150.9167
13577,FLINDERS ISLAND WIND PLANT,0,0,FLINDERS ISLAND,0,0,0,126,129,129,0,0,0,Oceania,Australia,AUS,Tasmania,Flinders Island,0,0
45864,ROUS WATER,0,0,TOONUMBAR DAM,0,0,0,137,127,127,0,0,0,Oceania,Australia,AUS,New South Wales,Kyogle,-28.61667,153
31043,POWER AND WATER CORP,0,0,NEWCASTLE WATERS,102,115,131,109,124,143,1873,1852,1829,Oceania,Australia,AUS,Northern Territory,Newcastle Waters,-17.4,133.4
31970,POWER AND WATER CORP,0,0,NYRRIPI,102,115,131,109,124,143,1873,1852,1829,Oceania,Australia,AUS,Northern Territory,Nyrripi,0,0
30468,POWER AND WATER CORP,0,0,NAPPERBY,102,115,131,109,124,143,1873,1852,1829,Oceania,Australia,AUS,Northern Territory,Napperby,-33.16667,138.1167
9869,CURRAN COVE RESORT,0,0,CURRAN COVE,147,163,176,111,124,135,2650,2623,2604,Oceania,Australia,AUS,Queensland,S Stradbroke Island,0,0
540,AUSTRALIAN INSTITUTE OF SPORT,0,0,AIS CANBERRA,109,124,141,104,120,137,2093,2072,2051,Oceania,Australia,AUS,Australian Capital Territory,Canberra,-35.31,149.13
43889,SUTHERLAND SHIRE COUNCIL,0,0,SUTHERLAND LEISURE CENTER,0,123,130,0,119,126,0,2073,2065,Oceania,Australia,AUS,New South Wales,Sutherland,-34.03333,151.0667
49800,ERGON ENERGY CORP LTD,0,0,WINDORAH,0,109,235,0,117,272,0,1862,1732,Oceania,Australia,AUS,Queensland,Windorah,-25.43333,142.65
2905,ORIGIN ENERGY LTD,0,0,BAILLIE HENDERSON HOSP,0,121,129,0,116,125,0,2076,2066,Oceania,Australia,AUS,Queensland,Toowoomba,-27.56,151.96
5129,ERGON ENERGY CORP LTD,0,0,BOIGU ISLAND,92,105,122,97,113,132,1891,1867,1842,Oceania,Australia,AUS,Queensland,0,0,0
28052,ENERGY GENERATION (ENGEN),0,0,MENZIES NEW,0,117,185,0,112,185,0,2082,2007,Oceania,Australia,AUS,Western Australia,Menzies,-29.68333,121.0333
262,ORIGIN ENERGY LTD,0,0,ADELAIDE BORAL,107,115,119,102,111,114,2096,2083,2079,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
26396,ERGON ENERGY CORP LTD,0,0,MABIAUG ISLAND,89,103,121,94,110,131,1896,1871,1844,Oceania,Australia,AUS,Queensland,0,0,0
43794,FLICKEA FABRICS PTY LTD,0,0,SUNSHINE FLICKSEA,103,111,114,98,106,110,2102,2090,2085,Oceania,Australia,AUS,Victoria,Sunshine,-37.78333,144.8333
11134,DONVALE HOSPITAL,0,0,DONVALE HOSPITAL,102,110,114,97,105,109,2104,2091,2086,Oceania,Australia,AUS,Victoria,Donvale,-37.8,145.1833
48937,ERGON ENERGY CORP LTD,0,0,WARRABER ISLAND,83,98,118,87,104,128,1909,1880,1848,Oceania,Australia,AUS,Queensland,0,0,0
18226,SYDNEY WATER CORP,0,0,HOMEBUSH WETLANDS,21,28,38,95,104,114,445,546,670,Oceania,Australia,AUS,New South Wales,Homebush,-33.86666,151.0833
29556,SPENCER GULF TELECASTER LTD,0,0,MOUNT EDWARDS,0,32,48,0,103,120,0,625,800,Oceania,Australia,AUS,South Australia,Yunta,-32.58333,139.55
27835,UNIVERSITY OF NEWCASTLE,0,0,MEDICAL SCIENCES BUILDING,0,106,112,0,101,107,0,2098,2088,Oceania,Australia,AUS,New South Wales,Callaghan,0,0
34192,POWER AND WATER CORP,0,0,PEPPIMENARTI,85,94,104,89,100,112,1906,1887,1869,Oceania,Australia,AUS,Northern Territory,0,0,0
48963,POWER AND WATER CORP,0,0,WARRUWI (GOULBURN),85,94,104,89,100,112,1906,1887,1869,Oceania,Australia,AUS,Northern Territory,Goulburn,-34.75,149.71
7018,CAPE BARREN ISLANDERS COMMUN,0,0,CAPE BARREN ISLAND,83,94,107,87,100,115,1909,1888,1865,Oceania,Australia,AUS,Tasmania,Cape Barren Island,-40.38334,148.0167
5668,ALTERNATIVE TECHNOLOGY ASSOC,0,0,BREAMLEA,0,0,0,95,97,97,0,0,0,Oceania,Australia,AUS,Victoria,Geelong,-38.14,144.32
24933,LEMONTHYME LODGE,0,0,LEMONTHYME LODGE,0,0,0,103,95,95,0,0,0,Oceania,Australia,AUS,Tasmania,0,0,0
29665,POWER AND WATER CORP,0,0,MT LIEBIG,78,89,101,82,93,108,1920,1898,1875,Oceania,Australia,AUS,Northern Territory,Mt Liebig,0,0
50444,ENERGY GENERATION (ENGEN),0,0,YALGOO NEW,0,87,156,0,91,173,0,1902,1800,Oceania,Australia,AUS,Western Australia,Yalgoo,-28.33333,116.6833
39437,ENERGY GENERATION (ENGEN),0,0,SANDSTONE NEW,0,87,156,0,91,173,0,1902,1800,Oceania,Australia,AUS,Western Australia,Sandstone,-27.98333,119.2833
45867,ORIGIN ENERGY LTD,0,0,TOOWOMBA HOSPITAL,0,79,84,0,73,78,0,2148,2137,Oceania,Australia,AUS,Queensland,Toowoomba,-27.56,151.96
11,FORRESTER KURTS,0,0,120 EDWARD STREET,0,0,0,0,72,72,0,0,0,Oceania,Australia,AUS,Queensland,Brisbane,-27.46,153.02
10291,ERGON ENERGY CORP LTD,0,0,DAUAN ISLAND,58,66,78,58,68,81,1976,1950,1921,Oceania,Australia,AUS,Queensland,0,0,0
16744,ERGON ENERGY CORP LTD,0,0,HAMMOND ISLAND,58,66,78,58,68,81,1976,1950,1921,Oceania,Australia,AUS,Queensland,Hammond Island,0,0
43227,ERGON ENERGY CORP LTD,0,0,STEPHENS ISLAND,58,66,78,58,68,81,1976,1950,1921,Oceania,Australia,AUS,Queensland,0,0,0
29662,POWERLINE GES PTY LTD,0,0,MT HOTHAM AIRPORT,0,73,77,0,68,72,0,2159,2151,Oceania,Australia,AUS,Victoria,Mt Hotham,0,0
29811,MULKA STATION,0,0,MULKA STATION,0,0,0,64,65,65,0,0,0,Oceania,Australia,AUS,South Australia,Mulka Station,0,0
1749,AUSTRALIAN NATIONAL UNIVERSITY,0,0,ANU SOLAR,0,0,0,59,60,60,0,0,0,Oceania,Australia,AUS,Australian Capital Territory,Canberra,-35.31,149.13
49432,WESTERN PLAINS ZOO,0,0,WESTERN PLAINS ZOO,0,0,0,59,60,60,0,0,0,Oceania,Australia,AUS,New South Wales,Dubbo,-32.25,148.6
36256,QUEANBEYAN SOLAR FARM,0,0,QUEANBEYAN,0,0,0,59,60,60,0,0,0,Oceania,Australia,AUS,New South Wales,Queanbeyan,-35.35,149.22
27446,POWERLINE GES PTY LTD,0,0,MASCOT,0,60,63,0,54,57,0,2195,2186,Oceania,Australia,AUS,New South Wales,Mascot,-33.93333,151.2
27365,METHODIST LADIES COLLEGE,0,0,MARSHMEAD CAMP,31,37,46,45,52,62,1362,1424,1493,Oceania,Australia,AUS,Victoria,Croajingalong NP,0,0
49549,AUSTRALIAN INLAND ENERGY,0,0,WHITE CLIFFS REBUILD,0,0,0,50,51,51,0,0,0,Oceania,Australia,AUS,New South Wales,0,0,0
2065,ARMIDALE WIND PLANT,0,0,ARMIDALE,0,0,0,47,48,48,0,0,0,Oceania,Australia,AUS,New South Wales,Armidale,-30.51,151.66
47148,UNIVERSITY OF MELBOURNE,0,0,UNIVERSITY SQUARE,0,0,0,0,48,48,0,0,0,Oceania,Australia,AUS,Victoria,Parkville,-31.98333,150.8667
43253,RURAL WATER COMM VICTORIA,0,0,STEVENSON FALLS,0,0,0,42,39,39,0,0,0,Oceania,Australia,AUS,Victoria,Marysville,-37.51667,145.75
43985,SWAN VALLEY COMMUNITY,0,0,SWAN VALLEY,0,0,0,32,32,32,0,0,0,Oceania,Australia,AUS,Western Australia,Swan Valley,0,0
38433,SOUTH AUSTRALIAN MUSEUM,0,0,SA MUSEUM,0,0,0,0,24,24,0,0,0,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
38434,SA PARLIAMENT HOUSE,0,0,SA PARLIAMENT HOUSE,0,0,0,0,24,24,0,0,0,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
20892,WESTERN POWER,0,0,KALBARRI WPC,0,0,0,24,24,24,0,0,0,Oceania,Australia,AUS,Western Australia,Kalbarri,-27.66667,114.1667
37757,VERVE ENERGY,0,0,ROCKINGHAM SOLAR,0,0,0,24,24,24,0,0,0,Oceania,Australia,AUS,Western Australia,Rockingham,-32.28333,115.7167
26086,AUSTRALIAN NUC SCI & TECH,0,0,LUCAS HEIGHTS ANTSO,0,24,817,0,22,1060,0,2149,1541,Oceania,Australia,AUS,New South Wales,Lucas Heights,0,0
7175,LEX FULLARTON,0,0,CARNARVON FULLARTON,0,0,0,0,19,19,0,0,0,Oceania,Australia,AUS,Western Australia,Carnarvon,-24.89,113.68
49873,ERGON ENERGY CORP LTD,0,0,WINTON QLD,19,20,20,17,18,18,2196,2183,2183,Oceania,Australia,AUS,Queensland,Winton,-22.4,143.0333
20625,ERGON ENERGY CORP LTD,0,0,JULIA CREEK,18,19,19,16,17,17,2208,2195,2195,Oceania,Australia,AUS,Queensland,Julia Creek,-20.65,141.7333
7158,GREEN BUILDING PARTNERSHIP,0,0,CARLTON 60L,0,0,0,0,12,12,0,0,0,Oceania,Australia,AUS,Victoria,Carlton,-36.26667,143.35
30076,MYRTLEFORD FARM,0,0,MYRTLEFORD FARM,0,0,0,11,10,10,0,0,0,Oceania,Australia,AUS,Victoria,Myrtleford,-36.55,146.7333
30,SUSTAINABLE ENERGY DEV AUTH,0,0,45 CLARENCE STREET,0,0,0,8,8,8,0,0,0,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
31251,RAINBOW POWER CO LTD,0,0,NIMBIN WORKS,0,0,0,8,8,8,0,0,0,Oceania,Australia,AUS,New South Wales,Nimbin,-28.6,153.2333
46324,TRINITY GRAMMAR SCHOOL,0,0,TRINITY GRAMMAR,0,0,0,0,7,7,0,0,0,Oceania,Australia,AUS,New South Wales,Pine Bluff,0,0
25773,ENERGY DEVELOPMENTS LTD (EDL),0,0,LOOMA EDL,0,8,288,0,7,339,0,2369,1700,Oceania,Australia,AUS,Western Australia,Looma,0,0
8889,ERGON ENERGY CORP LTD,0,0,CLONCURRY,5,5,5,4,4,4,2486,2471,2471,Oceania,Australia,AUS,Queensland,Cloncurry,-20.7,140.5
57795,OEKOSTROM AG,0,0,NATIONALPARK THAYTAL,0,0,0,0,4,4,0,0,0,Oceania,Australia,AUS,Noe,Hardegg,0,0
10058,ERGON ENERGY CORP LTD,0,0,DAJARRA,3,3,3,2,2,2,2638,2623,2623,Oceania,Australia,AUS,Queensland,Dajarra,-21.68333,139.5167
57536,EPURON PTY LTD,0,0,SILVERTON,0,0,0,0,0,1610949,0,0,0,Oceania,Australia,AUS,New South Wales,Broken Hill,-31.95,141.4333
44379,TRUENERGY LTD,Gas turbine,0,TALLAWARRA,0,0,698781,0,0,1331224,0,0,1050,Oceania,Australia,AUS,New South Wales,Wollongong,-34.42,150.87
3085,DELTA ELECTRICITY,0,0,BAMARANG,0,0,681693,0,0,1296141,0,0,1052,Oceania,Australia,AUS,New South Wales,Nowra,-34.88334,150.6
29873,DELTA ELECTRICITY,Black Coal,0,MUNMORAH NEW,0,0,405600,0,0,740311,0,0,1096,Oceania,Australia,AUS,New South Wales,Doyalson,0,0
48690,NEWGEN POWER PTY LTD,Gas turbine,0,WAGGA WAGGA,0,0,366806,0,0,664227,0,0,1104,Oceania,Australia,AUS,New South Wales,Uranquinty,-35.18333,147.25
6840,AGL ENERGY LTD,0,0,CAMPBELLTOWN,0,0,162958,0,0,276836,0,0,1177,Oceania,Australia,AUS,New South Wales,Campbelltown,-34.06,150.81
42242,ENVIROMISSION LTD,0,0,SOLAR MISSION,0,0,0,0,0,240829,0,0,0,Oceania,Australia,AUS,New South Wales,Taipo Station,0,0
55279,BABCOCK & BROWN WIND PARTNERS,0,0,CAPITAL CITY,0,0,0,0,0,213129,0,0,0,Oceania,Australia,AUS,New South Wales,Bungendore,-35.25,149.4333
44602,RES SOUTHERN CROSS,0,0,TARALGA,0,0,0,0,0,173983,0,0,0,Oceania,Australia,AUS,New South Wales,Taralga,-34.41667,149.8333
9710,TME AUSTRALIA PTY LTD,0,0,CROOKWELL-2,0,0,0,0,0,148207,0,0,0,Oceania,Australia,AUS,New South Wales,Goulburn,-34.75,149.71
3815,NEWGEN POWER PTY LTD,0,0,BEGA WAMBO,0,0,76661,0,0,122729,0,0,1249,Oceania,Australia,AUS,New South Wales,Bega,-36.66667,149.8333
8943,NEWGEN POWER PTY LTD,0,0,COBAR,0,0,76661,0,0,122729,0,0,1249,Oceania,Australia,AUS,New South Wales,Cobar,-31.5,145.8167
57649,ORIGIN ENERGY LTD,0,0,CULLERIN RANGE,0,0,0,0,0,48328,0,0,0,Oceania,Australia,AUS,New South Wales,Goulburn,-34.75,149.7167
20559,SNOWY HYDRO LTD,0,0,JOUNAMA DAM,0,0,0,0,0,27256,0,0,0,Oceania,Australia,AUS,New South Wales,0,0,0
26409,WSN ENVIRONMENTAL SOLUTIONS,0,0,MACARTHUR RRP,0,0,1926,0,0,5800,0,0,664,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
9422,ENERGYAUSTRALIA,0,0,COROWA,0,0,947,0,0,2899,0,0,654,Oceania,Australia,AUS,New South Wales,Corowa,-36.03333,146.3833
44553,SNOWY HYDRO LTD,0,0,TANTANGARA OUTLET,0,0,0,0,0,681,0,0,0,Oceania,Australia,AUS,New South Wales,0,0,0
40370,LANDCOM,0,0,SECOND PONDS CREEK,0,0,0,0,0,19,0,0,0,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
22602,CS ENERGY CORP LTD,Black Coal,750,KOGAN CREEK,0,0,4311303,0,0,3958605,0,0,2178,Oceania,Australia,AUS,Queensland,Surat,-27.16667,149.0667
10235,ORIGIN ENERGY LTD,Gas turbine,630,DARLING DOWNS,0,0,569594,0,0,1926073,0,0,591,Oceania,Australia,AUS,Queensland,Braemet,0,0
46066,AGL ENERGY LTD,0,0,TOWNSVILLE AGL,0,0,594881,0,0,1119018,0,0,1063,Oceania,Australia,AUS,Queensland,Townsville,-19.26,146.78
45765,MACQUARIE GENERATION,0,0,TOMAGO,0,0,407412,0,0,937112,0,0,870,Oceania,Australia,AUS,Queensland,Newcastle,-32.92,151.75
56835,STANWELL CORP LTD,0,0,ZEROGEN IGCC,0,0,889636,0,0,614859,0,0,2894,Oceania,Australia,AUS,Queensland,Rockhampton,-23.38333,150.5
9203,QUEENSLAND GAS CO LTD (QGC),Gas Turbine,144,CONDAMINE PROJECT,0,0,153193,0,0,336279,0,0,911,Oceania,Australia,AUS,Queensland,Condamine,-26.93333,150.1333
53734,ENERGY DEVELOPMENTS LTD (EDL),0,0,MORANBAH NORTH,0,0,27556,0,0,78149,0,0,705,Oceania,Australia,AUS,Queensland,Moranbah,0,0
6258,SUNWATER,0,0,BURDEKIN DAM,0,0,0,0,0,58210,0,0,0,Oceania,Australia,AUS,Queensland,Charters Towers,-20.1,146.2667
51685,ERGON ENERGY CORP LTD,0,0,CLONCURRY SOLAR,0,0,0,0,0,12041,0,0,0,Oceania,Australia,AUS,Queensland,Cloncurry,-20.7,140.5
29552,CLEVELAND POWER PLANT PTY LTD,0,0,MOUNT COTTON,0,0,0,0,0,11797,0,0,0,Oceania,Australia,AUS,Queensland,Mount Cotton,-27.63333,153.2333
40318,ERGON ENERGY CORP LTD,0,0,SEAFORTH,0,0,271,0,0,317,0,0,1709,Oceania,Australia,AUS,Queensland,Seaforth,-20.9,148.9667
54346,ALTONA RESOURCES,0,0,ARCKARINGA,0,0,4925132,0,0,3995690,0,0,2465,Oceania,Australia,AUS,South Australia,Arckaringa,0,0
14416,PACIFIC HYDRO,0,0,GA BASIN,0,0,0,0,0,1301777,0,0,0,Oceania,Australia,AUS,South Australia,0,0,0
35078,ACQUASOL PTY LTD,0,0,POINT PATERSON,0,0,263731,0,0,525542,0,0,1004,Oceania,Australia,AUS,South Australia,Point Paterson,0,0
3451,WIND PROSPECT (AUSTRALIA),0,0,BARUNGA-1,0,0,0,0,0,273861,0,0,0,Oceania,Australia,AUS,South Australia,Wakefield,-34.2,138.1333
44650,AUSPINE,0,0,TARPEENA SAWMILL,0,0,15514,0,0,190589,0,0,163,Oceania,Australia,AUS,South Australia,Tarpeena,-37.63334,140.7833
46600,AUSKER ENERGIES,0,0,TUNGKETTA HILL,0,0,0,0,0,185259,0,0,0,Oceania,Australia,AUS,South Australia,Elliston,-33.65,134.8833
25275,SCOPENERGY,0,0,LIMESTONE COAST,0,0,0,0,0,162722,0,0,0,Oceania,Australia,AUS,South Australia,Limestone Coast,0,0
58482,AGL ENERGY LTD,0,0,HALLETT-3,0,0,0,0,0,144985,0,0,0,Oceania,Australia,AUS,South Australia,Mt Bryan,0,0
42129,TRUSTPOWER LTD,0,0,SNOWTOWN,0,0,0,0,0,142086,0,0,0,Oceania,Australia,AUS,South Australia,Lochiel,-33.93333,138.1667
9301,GEODYNAMICS,0,0,COOPER BASIN,0,0,0,0,0,130178,0,0,0,Oceania,Australia,AUS,South Australia,0,0,0
5944,AGL ENERGY LTD,0,0,BROWN HILL,0,0,0,0,0,115022,0,0,0,Oceania,Australia,AUS,South Australia,Hallett,-33.4,138.8833
56212,AGL ENERGY LTD,0,0,HALLETT HILL,0,0,0,0,0,115022,0,0,0,Oceania,Australia,AUS,South Australia,Hallett,-33.4,138.8833
50401,YABMANA WIND FARM,0,0,YABMANA,0,0,0,0,0,98268,0,0,0,Oceania,Australia,AUS,South Australia,Covell,-33.68333,136.9167
48322,PACIFIC HYDRO,0,0,VINCENT NORTH,0,0,0,0,0,95690,0,0,0,Oceania,Australia,AUS,South Australia,Port Vincent,-34.78333,137.85
8848,PACIFIC HYDRO,0,0,CLEMENTS GAP,0,0,0,0,0,91341,0,0,0,Oceania,Australia,AUS,South Australia,Port Pirie,-33.18333,138.0167
15840,WIND PROSPECT (AUSTRALIA),0,0,GREEN POINT,0,0,0,0,0,70882,0,0,0,Oceania,Australia,AUS,South Australia,Port MacDonnell,-38.05,140.7
30069,TRUSTPOWER LTD,0,0,MYPONGA,0,0,0,0,0,64438,0,0,0,Oceania,Australia,AUS,South Australia,Cape Jarvis,0,0
21766,ORIGIN ENERGY LTD,0,0,KEMMISS HILL,0,0,0,0,0,48328,0,0,0,Oceania,Australia,AUS,South Australia,Yankalilla,-35.46667,138.35
14644,ENERGY DEVELOPMENTS LTD (EDL),0,0,GARDEN ISLAND LANDFILL,0,0,1394,0,0,4227,0,0,659,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
28734,ENERGY DEVELOPMENTS LTD (EDL),0,0,MITCHAM LANDFILL,0,0,1394,0,0,4227,0,0,659,Oceania,Australia,AUS,South Australia,Mitcham,-34.98333,138.6
58201,ENERGY GENERATION (ENGEN),0,0,COOBER PEDY SOLAR,0,0,0,0,0,722,0,0,0,Oceania,Australia,AUS,South Australia,Coober Pedy,-29.01667,134.7167
44406,ALINTA ENERGY,0,0,TAMAR VALLEY,0,0,138433,0,0,378558,0,0,731,Oceania,Australia,AUS,Tasmania,George Town,-41.1,146.8333
25437,ROARING 40S RENEWABLE ENERGY,0,0,LITTLE MUSSELROE BAY,0,0,0,0,0,209423,0,0,0,Oceania,Australia,AUS,Tasmania,Dorset,0,0
5793,TRANSEND NETWORKS PTY LTD,0,0,BRIGHTON TAS,0,0,21988,0,0,31906,0,0,1378,Oceania,Australia,AUS,Tasmania,Brighton,0,0
44668,HYDRO TASMANIA,0,0,TARRALEAH NO 2 CANAL,0,0,0,0,0,4867,0,0,0,Oceania,Australia,AUS,Tasmania,0,0,0
27802,HYDRO TASMANIA,0,0,MEANDER DAM,0,0,0,0,0,3699,0,0,0,Oceania,Australia,AUS,Tasmania,Westbury,-41.51667,146.85
29432,ORIGIN ENERGY LTD,0,0,MORTLAKE,0,0,1130021,0,0,2699520,0,0,837,Oceania,Australia,AUS,Victoria,Mortlake,-38.08333,142.8167
24609,HRL LIMITED,0,0,LATROBE VALLEY,0,0,3144353,0,0,2445971,0,0,2571,Oceania,Australia,AUS,Victoria,0,0,0
29041,MONASH ENERGY HOLDINGS LTD,0,0,MONASH ENERGY,0,0,380491,0,0,690999,0,0,1101,Oceania,Australia,AUS,Victoria,0,0,0
26408,AGL HYDRO,0,0,MACARTHUR AGL,0,0,0,0,0,530647,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
29558,WIND HYDROGEN LTD,0,0,MOUNT GEILBRAND,0,0,0,0,0,373740,0,0,0,Oceania,Australia,AUS,Victoria,Colac,-38.34,143.58
49064,ACCIONA AUSTRALIA,0,0,WAUBRA,0,0,0,0,0,309302,0,0,0,Oceania,Australia,AUS,Victoria,Waubra,-37.36666,143.65
55504,PACIFIC HYDRO,0,0,CROWLANDS,0,0,0,0,0,277889,0,0,0,Oceania,Australia,AUS,Victoria,Crowlands,-37.15,143.1167
5107,AGL ENERGY LTD,0,0,BOGONG,0,0,0,0,0,272557,0,0,0,Oceania,Australia,AUS,Victoria,Bogong,-36.8,147.2167
35448,PACIFIC HYDRO,0,0,PORTLAND WIND,0,0,0,0,0,265807,0,0,0,Oceania,Australia,AUS,Victoria,Portland,-38.34,141.59
31928,SOLAR SYSTEMS PTY LTD,0,0,NW VICTORIA,0,0,0,0,0,185438,0,0,0,Oceania,Australia,AUS,Victoria,Mildura,-34.2,142.15
2997,WIND POWER PTY LTD,0,0,BALD HILLS,0,0,0,0,0,175593,0,0,0,Oceania,Australia,AUS,Victoria,South Gippsland,0,0
50447,PACIFIC HYDRO,0,0,YALOAK,0,0,0,0,0,169150,0,0,0,Oceania,Australia,AUS,Victoria,Ballan,-37.6,144.25
30494,WIND FARM DEVELOPMENTS,0,0,NAROGHID,0,0,0,0,0,67660,0,0,0,Oceania,Australia,AUS,Victoria,Cobden,-38.33333,143.0667
29669,WESTWIND AUSTRALIA,0,0,MT MERCER,0,0,0,0,0,57994,0,0,0,Oceania,Australia,AUS,Victoria,Rokewood,-37.9,143.7167
57215,OCEANLINX LTD,0,0,PORTLAND,0,0,0,0,0,52565,0,0,0,Oceania,Australia,AUS,Victoria,Portland,-38.33333,141.6
54816,NEWEN AUSTRALIA PTY LTD,0,0,SALT CREEK,0,0,0,0,0,48167,0,0,0,Oceania,Australia,AUS,Victoria,Woorndoo,-37.9,142.8167
54729,NEWEN AUSTRALIA PTY LTD,0,0,MORTON'S LANE,0,0,0,0,0,48167,0,0,0,Oceania,Australia,AUS,Victoria,Woodhouse,0,0
25106,WIND POWER PTY LTD,0,0,LEXTON,0,0,0,0,0,45912,0,0,0,Oceania,Australia,AUS,Victoria,Pyrenees Shire,0,0
29438,GREEN PACIFIC ENERGY LTD,0,0,MORWELL GPE,0,0,0,0,0,31853,0,0,0,Oceania,Australia,AUS,Victoria,Morwell,-38.23,146.4
58164,TRUENERGY LTD,0,0,NORTHERN VICTORIA,0,0,0,0,0,2408,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
4978,GRIFFIN ENERGY GROUP PTY LTD,0,0,BLUEWATERS,0,0,2352457,0,0,1780900,0,0,2642,Oceania,Australia,AUS,Western Australia,Coolangatta,0,0
54041,AVIVA CORP,0,0,COOLIMBA,0,0,2226128,0,0,1676574,0,0,2656,Oceania,Australia,AUS,Western Australia,Coolimba,-29.85833,114.9958
44022,WESTERN POWER,0,0,SWIS BASELOAD,0,0,1843403,0,0,1563125,0,0,2359,Oceania,Australia,AUS,Western Australia,0,0,0
8959,NEWGEN POWER PTY LTD,0,0,COCKBURN-2,0,0,265955,0,0,716907,0,0,742,Oceania,Australia,AUS,Western Australia,Kwinana,-32.25,115.77
57758,GRIFFIN ENERGY GROUP PTY LTD,0,0,NORTH PEAK,0,0,216330,0,0,375793,0,0,1151,Oceania,Australia,AUS,Western Australia,0,0,0
58483,NEWGEN POWER PTY LTD,0,0,NEERABUP NEWGEN,0,0,180973,0,0,309990,0,0,1168,Oceania,Australia,AUS,Western Australia,Neerabup,0,0
7586,ENEABBA GAS LTD,0,0,CENTAURI-1,0,0,107238,0,0,176276,0,0,1217,Oceania,Australia,AUS,Western Australia,Dongara,-29.25,114.9333
30756,PERTH BIOENERGY HOLDINGS,0,0,NEERABUP,0,0,11516,0,0,137582,0,0,167,Oceania,Australia,AUS,Western Australia,Neerabup,0,0
29718,BLAIR FOX GENERATION,0,0,MUCHEA,0,0,0,0,0,23595,0,0,0,Oceania,Australia,AUS,Western Australia,Muchea,-31.58333,115.9833
14089,PACIFIC HYDRO,0,0,FREMANTLE WIND,0,0,0,0,0,11599,0,0,0,Oceania,Australia,AUS,Western Australia,Fremantle,-32.05,115.7667
7177,ENERGY GENERATION (ENGEN),0,0,CARNAVON ENGEN,0,0,8375,0,0,11168,0,0,1500,Oceania,Australia,AUS,Western Australia,Carnavon,-24.86667,113.6333
26944,MOUNT HERRON ENGINEERING,0,0,MANDURAH BIOGAS,0,0,1949,0,0,5866,0,0,664,Oceania,Australia,AUS,Western Australia,Mandurah,-32.55,115.7
20891,VERVE ENERGY,0,0,KALBARRI VERVE,0,0,0,0,0,2578,0,0,0,Oceania,Australia,AUS,Western Australia,Kalbarri,-27.66667,114.1667
