Time,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043
5/1/2013 16:00,0.6488,0.42775,0.5243333,0.37866667,0.20283332,0.21733333,0.2078,0.167,0.12033334,0.21825,0.074,0.27133334,0.32466665,0.14216667,0.119166665,0.10733333,0.1542,0.8513333,0.82566667,0.8846,0.23066667,0.116333336,0.3736,0.4554,0.9256667,0.9835,0.9533333,0.8605,0.7971667,0.213,0.403,0.8583333,0.95566666,0.913,0.8558333,0.57166666,0.95883334,0.7442,0.84875,0.8473333,0.9225,0.938,0.6375
5/1/2013 17:00,0.298,0.1105,0.154,0.10616666,0.05883333,0.06733333,0.042,0.03516667,0.033,0.06525,0.017,0.15716667,0.24566667,0.0945,0.0325,0.032166667,0.049200002,0.7558333,0.7028333,0.744,0.16733333,0.029666666,0.0962,0.13839999,0.6796667,0.896,0.879,0.806,0.48866665,0.07083333,0.099,0.74,0.8773333,0.8311667,0.35216665,0.16466667,0.7748333,0.563,0.79825,0.799,0.83325,0.836,0.654
5/1/2013 18:00,0.0506,0,0,0,0,0,0,0,0,0,0,0.0305,0.0685,0.021166665,0,0,0,0.211,0.19266666,0.205,0.045333333,0,0,0,0.171,0.2545,0.25083333,0.23216668,0.108666666,0,0,0.20933333,0.25083333,0.23683333,0.042,0,0.20766667,0.1446,0.23025,0.23533332,0.234,0.235,0.1845
5/1/2013 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2013 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2013 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2013 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2013 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2013 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2013 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2013 3:00,0.0038,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0,0.0035,0.0104,5.00E-04,0,0,0,0,0.0042,0.0112,0.007333334,0,0,0,0,0.017833333,0.017,0.002833333,0,0.004333334,0.021333333,0.023333333,0.0045,0.0132,0.013,0.022,0.021,0.027,0.0225
6/1/2013 4:00,0.101,0.0065,0.021166665,0.015666667,0.011166667,0.014666667,0.006,0.003666667,0.001666667,0.00175,0.125,0.006666666,0.008666667,0.008,0.0085,0.07966667,0.23719999,0.026166666,0.0205,0.012800001,0.014833333,0.010666667,0.1086,0.26079997,0.18266667,0.027333334,0.025166666,0.021833334,0.025333334,0.41616666,0.4,0.0895,0.028166667,0.1245,0.5006667,0.5363333,0.12483334,0.3136,0.3085,0.5136667,0.4875,0.619,0.505
6/1/2013 5:00,0.4464,0.15725,0.4855,0.36516666,0.25983334,0.338,0.138,0.0855,0.03866667,0.0405,0.132,0.15316667,0.20366667,0.1895,0.19783333,0.096666664,0.35860002,0.3325,0.465,0.293,0.33333334,0.25733334,0.374,0.36360002,0.5313333,0.6338333,0.58466667,0.50266665,0.5848333,0.7375,0.69,0.6676667,0.6515,0.6868333,0.841,0.78466666,0.62666667,0.596,0.67575,0.8043333,0.80275,0.931,0.4485
6/1/2013 6:00,0.6672,0.37325,0.5963333,0.5503333,0.361,0.5168333,0.2242,0.11066666,0.0385,0.031,0.15225,0.2885,0.29266664,0.36016667,0.29433334,0.076,0.36920002,0.6991667,0.60616666,0.4986,0.3875,0.50266665,0.5272,0.5012,0.81166667,0.9236667,0.8811667,0.7568333,0.8621667,0.8456667,0.853,0.929,0.9593333,0.9485,0.953,0.8673333,0.9195,0.80740005,0.92675,0.921,0.91775,1.001,0.488
6/1/2013 7:00,0.69420004,0.523,0.6273333,0.541,0.42716667,0.5553333,0.29520002,0.047333334,0.024333334,0.04475,0.11975,0.36033335,0.30383334,0.39316666,0.31866667,0.1245,0.2538,0.8261667,0.7208333,0.672,0.448,0.63983333,0.5656,0.6012,0.9126667,0.9821667,0.9565,0.8073333,0.91283333,0.9166667,0.932,0.9923333,1.0121667,0.9978333,1.006,0.92833334,1.0113333,0.8582,0.9885,0.9993333,0.9505,1.042,0.716
6/1/2013 8:00,0.72679996,0.4985,0.625,0.46616665,0.45983335,0.48833334,0.30479997,0.03283333,0.024,0.02425,0.13425,0.379,0.3775,0.444,0.43366665,0.21783333,0.2774,0.8806667,0.8225,0.7494,0.451,0.623,0.65059996,0.64540005,0.945,1.0166667,0.9558333,0.8465,0.9351667,0.9508333,0.9666667,0.9891667,1.0376667,1.0201666,1.0355,0.9626667,1.0381666,0.783,1.0225,1.0196667,0.93625,1.067,0.66
6/1/2013 9:00,0.6698,0.50775,0.5465,0.45566666,0.38233334,0.45416665,0.2058,0.021666666,0.015833333,0.01025,0.08575,0.287,0.29383335,0.36633334,0.30583334,0.208,0.2666,0.8796667,0.80916667,0.7432,0.51483333,0.5451667,0.5828,0.6804,0.959,1.029,0.9798333,0.8743333,0.9403333,0.9388333,0.9756667,1.0176667,1.0473334,1.0213333,1.0481666,0.97533333,1.0515,0.69020003,1.03625,1.0146667,1.008,1.08,0.615
6/1/2013 10:00,0.7118,0.46575,0.4805,0.4235,0.29766667,0.41683334,0.1302,0.0355,0.011833333,0.0065,0.0505,0.25516668,0.185,0.24916667,0.23316666,0.205,0.21,0.846,0.72616667,0.6436,0.47033334,0.4875,0.5212,0.5194,0.967,1.0215,0.9898333,0.88733333,0.9195,0.9273333,0.9623333,1.0235,1.0361667,1.009,1.0476667,0.9313333,0.9915,0.6896,1.0545,1.039,1.0515,1.083,0.4775
6/1/2013 11:00,0.7314,0.4305,0.43716666,0.362,0.20166667,0.33783334,0.1268,0.027,0.011833333,0.00675,0.0575,0.21683332,0.20333333,0.18866667,0.2045,0.24933332,0.2236,0.847,0.6375,0.5938,0.39133334,0.48533335,0.47439998,0.43620002,0.911,1.0096667,0.9816667,0.8808333,0.891,0.76483333,0.9593333,1.0085,1.035,1.0116667,1.0491667,0.725,0.9645,0.8576,1.052,1.0456666,1.05525,1.074,0.5335
6/1/2013 12:00,0.7644,0.4605,0.47,0.41233334,0.16816667,0.36683333,0.1668,0.017,0.015833333,0.00875,0.0465,0.221,0.2175,0.14266667,0.222,0.2505,0.28820002,0.8555,0.607,0.4786,0.3395,0.44416666,0.4588,0.3638,0.78033334,1.0113333,0.9733333,0.809,0.9303333,0.82233334,0.96966666,1.023,1.0385,1.022,1.0565,0.6736667,1.0226667,0.9756,1.03175,0.9516667,1.003,1.085,0.6935
6/1/2013 13:00,0.7702,0.5475,0.44966665,0.37383336,0.316,0.38166666,0.1874,0.016666666,0.039666668,0.0285,0.046,0.21533333,0.2295,0.072,0.18833333,0.21416667,0.28939998,0.8535,0.597,0.3884,0.3885,0.4115,0.41279998,0.24939999,0.695,1.0165,0.9631667,0.8151667,0.9593333,0.7836667,0.9273333,1.0355,1.0401666,1.019,1.0623333,0.6803333,1.0481666,0.9714,0.99775,0.89,0.9875,1.081,0.6955
6/1/2013 14:00,0.8158,0.5945,0.533,0.42833334,0.42233333,0.37616664,0.18180001,0.017166667,0.023166666,0.0615,0.0865,0.16416667,0.193,0.111833334,0.1595,0.19316667,0.214,0.8445,0.60933334,0.3918,0.44433334,0.38833335,0.2982,0.27760002,0.72866666,1.0115,0.9535,0.8245,0.957,0.7481667,0.8776667,1.0241666,1.0313333,1.0093334,1.057,0.6296667,1.0395,0.8822,1.00325,0.87666667,0.95525,1.061,0.8665
6/1/2013 15:00,0.755,0.565,0.6056667,0.55266666,0.28516665,0.2915,0.1864,0.008,0.0535,0.05225,0.10875,0.20133333,0.17366667,0.10566667,0.18916667,0.20783333,0.1046,0.6926667,0.5993333,0.3666,0.3325,0.297,0.2174,0.3366,0.7303333,0.9916667,0.939,0.7608333,0.9256667,0.769,0.7166667,0.9948333,1.0073333,0.9895,1.0223333,0.5936667,1.0095,0.8818,0.953,0.767,0.9775,1.041,0.8595
6/1/2013 16:00,0.6488,0.5165,0.5625,0.45616665,0.207,0.27966666,0.221,0.024166666,0.044666667,0.0245,0.13475,0.18616667,0.116333336,0.086333334,0.16,0.209,0.1408,0.543,0.5376667,0.2996,0.27066666,0.1945,0.1724,0.351,0.711,0.9571667,0.9098333,0.6641667,0.8566667,0.7346667,0.60033333,0.9361667,0.9616667,0.939,0.9311667,0.59533334,0.8865,0.888,0.9425,0.688,0.9265,0.968,0.5925
6/1/2013 17:00,0.30020002,0.14775,0.15866667,0.11783334,0.059333332,0.08516666,0.069,0.009666667,0.01,0.00475,0.0425,0.14666668,0.127,0.10933334,0.041666668,0.061,0.0502,0.37616664,0.381,0.1928,0.1855,0.049,0.0472,0.1034,0.5943333,0.8776667,0.85616666,0.6133333,0.5276667,0.211,0.16966668,0.76816666,0.8815,0.8681667,0.36866665,0.17633332,0.7423333,0.784,0.85025,0.6123333,0.7815,0.751,0.6025
6/1/2013 18:00,0.049200002,0,0,0,0,0,0,0,0,0,0,0.04016667,0.0415,0.03533333,0,0,0,0.0945,0.09566666,0.0462,0.044666667,0,0,0,0.16133332,0.25,0.2465,0.17783333,0.118,0,0,0.20783333,0.2515,0.249,0.0435,0,0.2065,0.21839999,0.2385,0.17266667,0.2155,0.198,0.19
6/1/2013 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2013 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2013 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2013 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2013 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2013 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2013 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2013 3:00,0.0046,0,0,0,0,0,0,0,0,0,2.50E-04,0,0,0,0,0.001333333,0.0064,0.001333333,0,0,0,0,0.0042,0.008,0.001666667,0,0,0,0,0.021,0.018666666,0.003666667,0,0,0.022,0.018666666,0.004666667,0.0154,0.013,0.026,0.02575,0.027,0.0265
7/1/2013 4:00,0.122,0.00925,0.003666667,0.007833334,0.003666667,0.001666667,0.005,0.001666667,0.001333333,7.50E-04,0.00975,0.005333333,0.004,0.016666666,0.008666667,0.032333333,0.1434,0.0345,0.009833333,0.0166,0.017333334,0.0205,0.1018,0.1886,0.046,0.0245,0.020833334,0.0255,0.027,0.486,0.434,0.10633334,0.0285,0.029,0.50983334,0.425,0.1325,0.36220002,0.3155,0.5993333,0.59225,0.625,0.6115
7/1/2013 5:00,0.4854,0.2135,0.0895,0.18333332,0.08766666,0.039833333,0.1118,0.04016667,0.03,0.01425,0.06425,0.11833333,0.097166665,0.38433334,0.20266667,0.07216667,0.1278,0.14283332,0.22933333,0.38779998,0.4035,0.477,0.30920002,0.3396,0.315,0.567,0.47866666,0.5891667,0.6211667,0.8236667,0.6793333,0.663,0.65716666,0.6725,0.8725,0.6293333,0.7091667,0.6962,0.7945,0.8976667,0.89925,0.939,0.929
7/1/2013 6:00,0.612,0.4,0.27716666,0.2565,0.18983333,0.036,0.117,0.04583333,0.028833333,0.03475,0.05125,0.17633332,0.22666667,0.5991667,0.31416667,0.16283333,0.18980001,0.35283333,0.40716666,0.6878,0.742,0.6901667,0.5016,0.521,0.6576667,0.8355,0.6641667,0.8901667,0.9323333,0.9336667,0.72933334,0.939,0.97,0.982,0.988,0.6773333,0.9783333,0.9182,0.98875,0.9713333,0.94275,1.006,0.9935
7/1/2013 7:00,0.65440005,0.498,0.407,0.33083335,0.23766667,0.016833333,0.1004,0.027333334,0.022333333,0.02325,0.05125,0.24,0.36283335,0.6563333,0.37833333,0.23966667,0.1854,0.48566666,0.434,0.7532,0.8646667,0.764,0.7048,0.711,0.8036667,0.90533334,0.7471667,0.95816666,0.9865,0.9841667,0.8263333,0.996,1.024,1.027,1.0343333,0.7156667,1.0293334,1.005,1.03475,1.017,1.00075,1.043,1.0285
7/1/2013 8:00,0.7002,0.52775,0.442,0.273,0.17333333,0.016166667,0.0638,0.054166667,0.0195,0.01375,0.03375,0.254,0.4575,0.6583333,0.5165,0.277,0.1814,0.5405,0.5273333,0.75479996,0.8826667,0.8228333,0.8018,0.804,0.8356667,0.9516667,0.8828333,0.9711667,1.0031667,1.0061667,0.8563333,1.0211667,1.051,1.0485,1.0581666,0.7116667,1.0561666,1.0434,1.0565,1.043,1.0375,1.061,1.048
7/1/2013 9:00,0.7534,0.57225,0.44966665,0.237,0.13216667,0.018,0.0274,0.043333333,0.0315,0.007,0.016,0.23383333,0.371,0.54366666,0.5438333,0.32366666,0.2376,0.6148333,0.541,0.7768,0.8255,0.754,0.81640005,0.81659997,0.6993333,0.963,0.9246667,0.9891667,0.9948333,1.0145,0.8043333,1.0285,1.0605,1.0466666,1.067,0.707,1.0681666,1.062,1.06675,1.0543333,1.0435,1.068,1.0565
7/1/2013 10:00,0.7326,0.52725,0.41183335,0.24533333,0.21883333,0.059833333,0.0184,0.0665,0.033,0.009,0.0085,0.246,0.30116665,0.45766667,0.45333335,0.27016667,0.22,0.488,0.518,0.7136,0.753,0.6728333,0.7674,0.747,0.686,0.921,0.9018333,0.9856667,1,1.0078334,0.774,1.0256666,1.0496666,1.0315,1.0665,0.703,1.0693333,1.0618,1.069,1.05,1.00475,1.067,1.0575
7/1/2013 11:00,0.658,0.493,0.37266666,0.2515,0.23866667,0.068,0.0188,0.058,0.031666666,0.0215,0.013,0.137,0.228,0.39883333,0.37583333,0.34566665,0.2842,0.43366665,0.43533334,0.704,0.733,0.719,0.6476,0.7278,0.768,0.9185,0.842,0.9813333,1.0023333,1.0048333,0.826,1.0131667,1.045,1.0273334,1.0685,0.7076667,1.0681666,1.0626,1.072,1.0343333,1.0055,1.064,1.059
7/1/2013 12:00,0.56659997,0.48625,0.29433334,0.20583333,0.26716664,0.048333332,0.021399999,0.023166666,0.060333334,0.02275,0.0185,0.08716667,0.16183333,0.37633336,0.3515,0.48216665,0.3906,0.39483336,0.4125,0.7048,0.70066667,0.7883333,0.5422,0.548,0.7323333,0.936,0.826,0.9828333,1.0013334,1,0.8356667,1.0118333,1.0375,1.0275,1.0753334,0.7083333,1.0665,1.0624,1.07525,1.0466666,1.0055,1.056,1.06
7/1/2013 13:00,0.5544,0.46175,0.2505,0.19016667,0.32066667,0.100833334,0.038,0.021333333,0.0585,0.02,0.016,0.08133334,0.16666667,0.30066666,0.3015,0.45833334,0.4866,0.31183335,0.36416665,0.661,0.6455,0.7111667,0.44,0.4718,0.6623333,0.9431667,0.853,0.9766667,0.993,0.9796667,0.773,1.0108333,1.0313333,1.022,1.0733334,0.7103333,1.0661666,1.061,1.07325,1.0553334,0.9745,1.056,1.057
7/1/2013 14:00,0.58940005,0.4535,0.19383332,0.25066668,0.28816664,0.093666665,0.0942,0.0355,0.064666666,0.02425,0.02825,0.0695,0.163,0.22416668,0.30333334,0.2745,0.4192,0.269,0.3905,0.6718,0.5886667,0.6175,0.4028,0.42920002,0.6313333,0.9196667,0.787,0.9253333,0.9748333,0.9833333,0.735,1.0001667,1.0221667,1.0086666,1.0598334,0.7086667,1.0526667,1.0446,1.0565,1.0433334,0.94375,1.038,1.042
7/1/2013 15:00,0.7248,0.40975,0.26083335,0.2415,0.19516668,0.10216667,0.0752,0.0505,0.10433333,0.02925,0.07575,0.0625,0.0805,0.28816664,0.37483335,0.19533333,0.3164,0.2465,0.40783334,0.53840005,0.4035,0.5646667,0.409,0.3682,0.6253333,0.915,0.784,0.9191667,0.9611667,0.9511667,0.793,0.97933334,1.0028334,0.9881667,1.0248333,0.696,1.0225,1.0138,1.02,1.0086666,0.918,1.007,1.0095
7/1/2013 16:00,0.7228,0.42925,0.22783333,0.2215,0.118,0.06233333,0.0474,0.046,0.123166665,0.0235,0.069,0.0785,0.064166665,0.23716667,0.34466666,0.13716668,0.2854,0.378,0.305,0.45139998,0.32933334,0.51816666,0.39,0.4206,0.613,0.8253333,0.79116666,0.8826667,0.879,0.8003333,0.7673333,0.9315,0.9578333,0.938,0.9411667,0.65466666,0.9665,0.9544,0.96125,0.96,0.86025,0.929,0.946
7/1/2013 17:00,0.32020003,0.131,0.0585,0.064333335,0.029,0.0125,0.0126,0.012666667,0.037,0.00625,0.01725,0.1125,0.10633334,0.17133333,0.0945,0.034,0.0832,0.2715,0.29316667,0.474,0.325,0.14833333,0.112,0.13239999,0.5566667,0.79766667,0.7701667,0.75983334,0.4475,0.219,0.21933332,0.776,0.8778333,0.8558333,0.36483335,0.18833333,0.7726667,0.846,0.814,0.8623333,0.78625,0.811,0.827
7/1/2013 18:00,0.047599997,0,0,0,0,0,0,0,0,0,0,0.0365,0.035666667,0.046666667,0,0,0,0.059833333,0.090166666,0.1436,0.09533334,0,0,0,0.15766667,0.236,0.22433333,0.2105,0.082833335,0,0,0.2115,0.2505,0.24383333,0.04033333,0,0.206,0.238,0.224,0.24366668,0.22525,0.228,0.2315
